Date,Maize Mar,Maize May,Maize Jul,Maize Sep,diff,Prime,Oats Mar,Oats May,Oats Jul,Oats Sep,Soybeans Mar,Soybeans May,Soybeans Jul,Soybeans Sep,Wheat Mar,Wheat May,Wheat Jul,Wheat Sep
2022-12-13,653.5,653.5,648.25,609.25,1,7.0,340.75,340.0,340.0,334.5,1484.5,1488.75,1491.75,1417.0,750.75,761.0,765.75,772.25
2022-12-14,650.5,651.0,646.25,608.75,1,7.0,342.0,340.0,340.0,335.0,1485.0,1488.25,1491.0,1417.25,749.25,758.75,764.0,771.25
2022-12-15,653.5,653.75,649.0,611.25,1,7.5,341.0,340.0,339.5,334.5,1476.75,1479.75,1483.5,1412.5,757.25,766.0,770.5,776.25
2022-12-16,653.0,653.5,648.25,610.25,1,7.5,338.5,338.25,338.25,332.5,1483.75,1487.0,1489.5,1415.5,753.5,761.0,765.5,771.25
2022-12-19,647.25,648.0,643.0,607.25,3,7.5,333.25,332.75,333.0,328.75,1463.5,1467.25,1470.5,1403.25,748.5,756.75,761.75,768.5
2022-12-20,652.0,652.0,646.25,609.25,1,7.5,336.5,335.75,336.0,330.25,1479.75,1483.0,1485.5,1414.75,750.5,757.5,762.0,769.0
2022-12-21,662.25,661.75,655.5,615.0,1,7.5,346.25,343.75,343.5,339.5,1484.5,1487.5,1490.0,1416.5,767.75,775.25,779.5,786.0
2022-12-22,660.5,660.25,654.25,615.0,1,7.5,354.5,352.25,351.75,350.0,1472.0,1475.75,1478.25,1407.0,762.25,769.75,774.75,781.75
2022-12-23,666.25,665.0,658.0,616.75,1,7.5,363.5,360.0,359.0,357.0,1484.5,1490.0,1493.0,1420.0,776.0,782.5,786.25,792.75
2022-12-27,674.75,673.25,666.25,622.75,4,7.5,370.5,366.25,365.25,363.75,1489.0,1495.75,1499.75,1421.75,774.5,781.0,784.25,790.75
2022-12-28,682.75,681.5,674.75,628.75,1,7.5,376.5,370.25,368.75,367.5,1514.25,1521.25,1525.0,1442.0,785.5,792.75,796.25,802.5
2022-12-29,679.5,679.0,672.75,629.75,1,7.5,370.0,364.75,363.0,363.5,1516.25,1523.25,1526.75,1444.25,774.0,781.0,785.25,792.5
2022-12-30,678.5,678.0,671.75,627.0,1,7.5,367.25,364.0,364.0,363.0,1524.0,1530.0,1533.25,1449.0,792.0,798.75,803.0,809.5
2023-01-03,614.5,617.75,616.75,575.0,1,7.5,361.25,377.75,370.25,386.0,1386.0,1379.75,1380.0,1339.0,812.75,811.5,792.75,792.5
2023-01-04,602.5,606.25,605.25,568.5,1,7.5,352.75,369.25,361.75,377.5,1381.25,1375.0,1375.5,1334.5,786.75,786.5,769.0,769.5
2023-01-05,599.0,602.25,601.25,566.75,1,7.5,341.75,358.25,350.75,366.5,1373.75,1368.0,1368.5,1327.5,785.25,785.75,768.5,771.0
2023-01-06,599.25,602.25,601.0,566.5,1,7.5,340.0,356.5,349.0,364.75,1382.75,1374.5,1375.0,1331.25,784.0,784.5,766.75,771.5
2023-01-09,598.0,601.25,600.0,565.0,3,7.5,336.0,352.5,345.0,360.75,1379.0,1371.75,1371.25,1327.5,784.0,784.5,766.5,770.0
2023-01-10,596.75,600.25,598.75,562.25,1,7.5,337.75,354.25,346.75,362.5,1381.5,1375.5,1374.75,1331.0,774.5,774.75,757.0,758.75
2023-01-11,596.75,600.0,598.75,560.0,1,7.5,347.0,363.5,356.0,371.75,1377.75,1371.25,1370.5,1326.75,782.0,782.75,765.0,767.25
2023-01-12,603.0,605.5,603.75,561.5,1,7.5,351.5,368.0,360.5,376.25,1383.5,1376.0,1374.25,1330.0,784.25,785.0,767.5,768.5
2023-01-13,605.25,608.0,605.75,563.25,1,7.5,353.75,370.25,362.75,378.5,1381.25,1374.0,1372.5,1327.75,784.0,785.75,772.5,772.75
2023-01-17,610.5,612.75,611.0,568.0,4,7.5,361.75,378.25,370.75,386.5,1381.0,1373.75,1372.5,1327.75,791.0,792.25,778.5,778.25
2023-01-18,607.75,610.5,608.5,565.75,1,7.5,360.5,377.0,369.5,385.25,1365.0,1359.25,1358.25,1313.5,785.0,786.5,773.25,773.5
2023-01-19,603.0,605.75,603.75,560.75,1,7.5,356.75,373.25,365.75,381.5,1358.75,1353.75,1353.25,1308.5,778.75,780.25,767.0,768.75
2023-01-20,602.5,605.0,603.25,561.0,1,7.5,360.25,376.75,369.25,385.0,1346.5,1341.75,1341.0,1296.25,784.5,786.0,772.0,773.5
2023-01-23,593.0,596.25,595.25,556.0,3,7.5,360.0,376.5,369.0,384.75,1335.0,1330.5,1330.0,1285.25,764.0,765.75,751.25,753.0
2023-01-24,598.25,601.25,600.25,559.0,1,7.5,364.75,381.25,373.75,389.5,1333.0,1328.25,1327.75,1283.0,775.25,776.25,762.0,762.25
2023-01-25,595.0,598.25,597.0,555.5,1,7.5,367.25,383.75,376.25,392.0,1338.75,1333.75,1333.25,1289.75,778.75,779.25,764.75,764.5
2023-01-26,596.75,599.5,598.0,557.5,1,7.5,375.5,392.0,384.5,400.25,1345.0,1339.5,1338.5,1295.0,790.5,790.0,774.5,774.25
2023-01-27,594.25,597.0,595.75,556.0,1,7.5,377.75,394.25,386.75,402.5,1346.25,1342.0,1341.5,1298.0,787.75,787.75,773.0,772.5
2023-01-30,596.75,599.75,598.75,561.25,3,7.5,381.25,397.75,390.25,406.0,1359.5,1354.0,1353.0,1309.5,791.5,791.25,776.75,777.75
2023-01-31,597.75,601.0,600.0,562.5,1,7.5,379.0,395.5,388.0,403.75,1356.5,1351.75,1351.0,1307.5,799.75,799.75,784.25,785.5
2023-02-01,603.25,606.25,605.25,565.5,1,7.5,377.5,394.0,386.5,402.25,1355.75,1352.25,1352.0,1308.5,801.75,802.0,786.75,785.75
2023-02-02,602.0,605.25,604.0,565.25,1,7.75,380.25,396.75,389.25,405.0,1365.25,1361.75,1361.5,1318.0,805.25,805.25,788.75,787.75
2023-02-03,602.75,605.75,604.75,565.25,1,7.75,380.25,396.75,389.25,405.0,1364.0,1360.0,1359.75,1316.25,803.0,803.0,787.0,785.75
2023-02-06,604.5,607.5,606.75,564.5,3,7.75,383.0,399.5,392.0,407.75,1363.25,1359.5,1359.5,1314.0,798.5,799.0,782.25,779.75
2023-02-07,600.5,603.75,602.75,562.25,1,7.75,384.0,400.5,393.0,408.75,1366.5,1362.75,1362.5,1317.0,799.25,799.25,780.5,779.25
2023-02-08,602.5,605.75,605.0,563.75,1,7.75,384.75,401.25,393.75,409.5,1365.0,1359.75,1359.25,1313.75,810.0,810.0,791.0,788.25
2023-02-09,597.75,602.0,601.5,562.25,1,7.75,383.25,399.75,392.25,408.0,1360.5,1356.5,1356.0,1310.5,804.0,803.75,786.0,783.5
2023-02-10,603.25,607.0,606.5,566.25,1,7.75,381.0,397.5,390.0,405.75,1372.75,1367.5,1366.5,1321.0,826.75,825.5,804.5,798.0
2023-02-13,604.25,608.0,607.5,567.0,3,7.75,378.75,395.25,387.75,403.5,1377.5,1371.5,1369.75,1323.5,829.25,828.0,805.75,800.5
2023-02-14,604.75,608.25,608.25,567.25,1,7.75,371.75,388.25,380.75,396.5,1374.5,1368.25,1367.25,1321.0,827.5,826.25,804.0,798.25
2023-02-15,602.25,606.0,605.75,566.25,1,7.75,362.0,378.5,371.0,386.75,1368.5,1363.5,1362.75,1316.5,816.25,815.5,794.5,790.0
2023-02-16,600.75,604.25,604.0,566.0,1,7.75,363.75,380.25,372.75,388.5,1375.75,1370.25,1368.75,1322.5,813.0,812.5,791.25,786.75
2023-02-17,603.0,606.5,606.25,566.25,1,7.75,363.0,379.5,372.0,387.75,1378.25,1372.75,1371.5,1325.25,811.5,811.25,790.75,786.5
2023-02-21,604.0,607.75,607.5,567.5,4,7.75,361.0,377.5,370.0,385.75,1391.5,1386.0,1385.0,1334.75,801.25,801.75,780.75,777.5
2023-02-22,599.75,603.75,603.75,565.75,1,7.75,360.5,377.0,369.5,385.25,1390.25,1385.75,1385.75,1336.75,789.5,789.5,768.75,765.5
2023-02-23,593.25,598.0,599.25,566.25,1,7.75,361.25,377.75,370.25,386.0,1381.0,1376.0,1375.5,1328.5,788.0,788.0,767.5,765.0
2023-02-24,584.5,589.25,591.25,561.25,1,7.75,360.25,376.75,369.25,385.0,1370.0,1367.0,1367.75,1320.0,763.25,763.5,743.25,742.5
2023-02-27,584.25,589.0,591.0,560.5,3,7.75,360.75,377.25,369.75,385.5,1369.5,1366.75,1367.75,1321.0,755.0,756.75,739.5,738.25
2023-02-28,577.75,582.75,584.75,553.75,1,7.75,356.25,372.75,365.25,381.0,1346.5,1344.75,1346.5,1299.0,752.5,755.0,738.5,738.25
2023-03-01,577.25,582.25,583.5,553.0,1,7.75,357.5,374.0,366.5,382.25,1357.25,1354.75,1356.0,1307.25,757.0,759.75,743.75,743.0
2023-03-02,578.5,583.25,584.5,553.25,1,7.75,356.5,373.0,365.5,381.25,1363.0,1359.5,1360.0,1311.25,757.75,760.75,745.25,745.0
2023-03-03,579.0,583.75,585.25,551.75,1,7.75,355.25,371.75,364.25,380.0,1367.75,1364.5,1365.25,1316.5,755.25,758.5,743.0,743.25
2023-03-06,578.25,583.0,584.75,552.25,3,7.75,351.25,367.75,360.25,375.0,1373.5,1371.0,1372.25,1323.5,743.25,747.75,733.5,734.0
2023-03-07,575.75,580.5,582.25,551.0,1,7.75,366.25,382.75,375.25,380.0,1368.25,1366.5,1368.25,1320.0,745.0,748.75,733.0,733.25
2023-03-08,566.5,571.25,572.75,542.5,1,7.75,366.5,383.0,375.5,380.25,1366.0,1364.75,1366.5,1319.0,734.75,738.0,723.25,723.75
2023-03-09,562.0,567.0,568.75,539.0,1,7.75,367.75,384.25,376.75,380.0,1354.5,1353.25,1354.75,1307.5,717.75,722.25,707.0,707.75
2023-03-10,566.25,571.25,573.25,544.0,1,7.75,362.5,379.0,371.5,374.75,1353.25,1352.0,1353.5,1306.0,729.0,733.5,717.0,718.0
2023-03-13,565.75,571.0,573.0,547.25,3,7.75,362.5,379.0,371.5,374.75,1336.75,1336.75,1339.75,1296.5,734.0,738.25,721.5,722.75
2023-03-14,568.0,573.0,575.0,548.0,1,7.75,363.5,380.0,372.5,375.75,1335.5,1335.25,1338.0,1294.5,744.0,747.5,730.0,730.0
2023-03-15,565.5,570.75,572.5,546.0,1,7.75,361.5,377.0,369.5,372.75,1322.25,1322.0,1324.25,1281.5,749.0,751.5,730.75,729.75
2023-03-16,567.5,572.75,575.0,547.75,1,7.75,360.5,375.5,368.0,371.25,1321.75,1321.75,1324.0,1280.5,743.25,745.25,723.75,722.25
2023-03-17,570.0,575.25,577.25,548.5,1,7.75,361.75,376.75,369.25,372.5,1312.0,1313.0,1315.25,1272.0,752.0,753.25,731.0,729.25
2023-03-20,568.25,573.25,575.0,548.75,3,7.75,367.25,381.75,374.25,372.5,1309.75,1311.0,1313.75,1270.75,738.5,740.0,718.0,717.0
2023-03-21,565.25,570.5,572.5,545.75,1,7.75,368.75,383.25,375.75,374.0,1295.75,1296.75,1299.5,1256.5,727.0,729.75,709.5,708.25
2023-03-22,563.25,568.5,570.5,545.75,1,7.75,370.0,384.25,376.75,372.75,1275.25,1277.25,1280.0,1238.0,712.5,716.5,698.5,698.0
2023-03-23,561.0,566.75,569.0,546.75,1,8.0,366.0,380.25,372.75,368.75,1264.25,1267.5,1270.5,1228.5,714.0,718.25,699.75,701.75
2023-03-24,569.0,574.25,576.0,551.75,1,8.0,370.25,384.5,377.0,372.25,1278.5,1281.75,1284.75,1242.75,738.75,742.25,723.75,724.25
2023-03-27,578.25,583.25,584.5,555.75,3,8.0,378.0,391.0,383.5,378.75,1292.5,1295.25,1298.5,1257.0,749.75,752.75,733.0,733.25
2023-03-28,580.5,585.25,586.0,555.25,1,8.0,376.5,389.0,381.5,376.75,1305.75,1308.0,1310.5,1266.75,752.0,754.25,734.75,735.5
2023-03-29,578.5,583.25,584.25,554.0,1,8.0,370.75,383.0,375.5,370.75,1305.0,1307.75,1310.0,1266.75,755.5,757.5,736.5,736.75
2023-03-30,574.5,579.0,579.5,552.25,1,8.0,371.5,383.25,375.75,371.0,1304.75,1306.5,1309.25,1266.25,746.5,749.75,730.5,731.5
2023-03-31,574.0,578.5,579.25,549.25,1,8.0,367.75,378.5,371.0,366.25,1317.5,1317.75,1319.75,1272.0,746.25,749.25,730.5,732.0
2023-04-03,575.0,579.25,580.25,549.0,3,8.0,357.75,368.5,361.0,356.25,1330.75,1331.5,1333.5,1280.5,750.0,752.75,734.5,736.25
2023-04-04,567.75,572.5,573.75,544.75,1,8.0,356.25,367.0,359.5,354.75,1320.5,1321.5,1323.75,1272.0,746.5,748.75,732.25,733.75
2023-04-05,568.25,573.25,574.75,546.0,1,8.0,351.25,361.5,354.0,349.25,1316.0,1317.5,1320.25,1268.25,738.25,741.5,725.0,726.75
2023-04-06,564.5,569.75,571.5,545.0,1,8.0,353.75,363.5,356.0,351.25,1310.5,1312.25,1315.25,1264.5,731.0,734.25,718.75,720.75
2023-04-11,567.0,572.0,573.5,546.5,5,8.0,356.5,366.25,358.75,354.0,1314.5,1316.25,1319.0,1267.75,723.25,726.5,711.5,714.25
2023-04-12,564.0,569.25,570.75,544.75,1,8.0,352.5,362.25,354.75,350.0,1307.75,1309.75,1312.75,1264.0,724.0,726.5,712.0,714.25
2023-04-13,562.0,567.5,569.5,544.5,1,8.0,352.0,361.0,353.5,348.75,1313.25,1315.0,1317.5,1267.75,712.75,716.25,702.25,704.75
2023-04-14,568.25,573.5,575.0,549.0,1,8.0,353.75,361.75,354.25,349.5,1302.75,1304.75,1307.0,1257.25,727.5,729.5,715.0,717.25
2023-04-17,574.75,579.75,581.25,554.25,3,8.0,359.25,366.75,359.25,354.5,1312.0,1313.25,1314.75,1264.25,742.25,744.0,728.5,730.0
2023-04-18,579.0,583.75,585.25,557.5,1,8.0,364.75,371.75,364.25,359.5,1319.75,1320.5,1322.0,1272.0,744.25,746.25,731.25,732.75
2023-04-19,571.25,576.25,578.0,553.25,1,8.0,365.25,372.0,364.5,359.75,1310.0,1311.25,1313.25,1263.25,729.5,731.5,716.5,718.75
2023-04-20,566.25,571.75,573.5,548.0,1,8.0,362.0,368.25,360.75,356.0,1302.75,1304.5,1306.75,1257.0,715.75,717.5,704.0,707.25
2023-04-21,556.75,562.25,564.0,540.25,1,8.0,362.0,368.25,360.75,356.0,1289.5,1291.75,1294.0,1244.25,706.75,708.5,698.25,702.0
2023-04-24,557.0,563.5,565.75,542.75,3,8.0,363.25,369.5,362.0,357.25,1281.0,1283.75,1286.5,1237.5,696.75,700.0,693.75,699.75
2023-04-25,558.0,564.5,567.5,543.25,1,8.0,361.0,367.0,359.5,354.75,1270.75,1273.5,1276.25,1228.0,693.25,697.25,690.75,698.0
2023-04-26,553.0,559.5,563.25,538.0,1,8.0,355.25,361.25,353.75,349.0,1270.75,1273.25,1276.5,1228.75,682.5,686.25,682.0,690.5
2023-04-27,540.75,547.75,551.75,529.5,1,8.0,342.25,348.25,340.75,336.0,1262.0,1265.5,1269.0,1226.0,669.25,673.5,670.75,680.0
2023-04-28,538.25,545.0,549.0,528.75,1,8.0,342.25,348.25,340.5,335.75,1270.75,1274.0,1277.25,1233.25,674.25,679.25,676.5,685.25
2023-05-02,530.0,536.5,540.25,520.25,4,8.0,332.75,338.75,331.0,326.25,1279.5,1284.75,1288.25,1245.25,650.5,657.25,659.25,671.0
2023-05-03,540.5,546.5,550.0,527.75,1,8.0,339.75,345.75,338.0,333.25,1286.5,1292.0,1295.5,1253.75,678.0,684.25,684.5,694.75
2023-05-04,538.25,544.25,547.25,524.5,1,8.25,344.75,350.75,343.0,338.25,1281.25,1285.75,1288.75,1246.5,684.75,690.25,689.5,698.25
2023-05-05,543.5,549.25,552.0,527.5,1,8.25,352.75,358.75,351.0,346.25,1289.75,1293.25,1295.5,1251.75,697.5,701.5,699.25,708.75
2023-05-08,539.0,544.75,547.75,522.25,3,8.25,358.0,364.0,356.25,351.5,1282.5,1286.75,1289.25,1247.25,693.5,698.5,698.0,708.0
2023-05-09,528.25,534.75,538.5,516.5,1,8.25,356.5,362.5,354.75,350.0,1268.0,1273.75,1277.75,1236.5,684.0,690.25,691.5,701.0
2023-05-10,530.5,536.25,539.25,516.5,1,8.25,356.75,362.75,355.0,350.25,1265.5,1271.75,1276.0,1236.0,680.75,686.75,687.25,697.25
2023-05-11,523.75,530.25,533.75,512.5,1,8.25,358.0,364.0,356.25,351.5,1261.5,1267.25,1271.25,1234.25,668.5,675.25,676.25,686.25
2023-05-12,519.25,525.75,529.75,508.75,1,8.25,362.0,368.0,360.25,355.5,1238.0,1244.0,1248.25,1213.25,676.5,682.5,682.5,692.0
2023-05-15,525.25,531.25,534.75,512.25,3,8.25,366.25,372.25,364.5,359.75,1244.5,1249.75,1254.0,1216.25,699.5,704.75,703.5,712.25
2023-05-16,515.75,522.0,525.5,504.25,1,8.25,365.75,371.75,364.0,359.25,1221.25,1227.0,1232.25,1195.75,689.25,695.0,694.25,703.0
2023-05-17,509.5,515.75,519.0,496.75,1,8.25,363.5,369.5,361.75,357.0,1201.75,1207.5,1212.75,1177.25,669.75,676.75,676.5,685.0
2023-05-18,511.25,517.25,520.25,497.5,1,8.25,361.25,367.25,359.5,354.75,1200.5,1206.0,1211.25,1175.0,657.5,665.25,665.25,673.75
2023-05-19,510.0,515.75,518.5,496.5,1,8.25,346.5,352.5,344.75,340.0,1189.0,1194.25,1200.0,1166.5,650.75,659.25,661.25,669.5
2023-05-22,518.5,524.25,526.75,504.0,3,8.25,342.5,348.5,340.75,336.0,1208.5,1212.0,1216.5,1181.75,651.25,658.75,661.5,670.25
2023-05-23,526.25,532.0,534.0,509.25,1,8.25,350.25,356.25,348.5,343.75,1200.25,1205.0,1208.75,1175.25,665.0,671.75,673.75,682.25
2023-05-24,529.5,535.0,536.75,508.25,1,8.25,355.75,361.75,354.0,349.25,1197.5,1202.0,1206.25,1172.25,651.0,657.5,660.25,669.25
2023-05-25,525.5,531.25,533.0,506.5,1,8.25,357.75,363.75,356.0,351.25,1185.0,1189.75,1194.25,1160.5,650.75,657.5,661.25,670.0
2023-05-26,543.25,548.0,548.5,518.0,1,8.25,365.25,369.25,361.5,356.75,1200.0,1203.5,1208.0,1172.75,661.25,668.5,673.0,681.75
2023-05-30,534.5,540.0,541.75,511.25,4,8.25,365.25,369.5,361.75,357.0,1166.5,1171.75,1177.0,1146.0,640.5,648.25,654.0,664.0
2023-05-31,531.25,536.75,538.0,510.0,1,8.25,361.0,365.25,357.5,352.75,1159.75,1165.0,1170.0,1133.0,642.0,649.75,656.0,665.75
2023-06-01,539.5,545.0,546.75,516.5,1,8.25,357.75,362.0,354.25,349.5,1179.5,1183.25,1187.0,1147.25,659.25,667.25,672.75,682.0
2023-06-02,550.0,555.5,557.25,522.25,1,8.25,357.25,361.5,353.75,349.0,1193.0,1196.5,1200.25,1160.25,667.5,676.25,682.5,692.5
2023-06-05,546.75,552.75,554.75,519.0,3,8.25,360.0,364.25,356.5,351.75,1189.0,1193.0,1197.5,1154.75,671.25,680.25,686.5,696.25
2023-06-06,550.75,556.25,557.75,518.75,1,8.25,362.75,367.0,359.25,354.5,1193.5,1197.0,1201.5,1157.75,674.0,683.25,688.25,697.5
2023-06-07,540.75,546.25,548.0,511.75,1,8.25,361.25,365.5,357.75,353.0,1185.5,1187.75,1191.75,1147.25,660.5,669.5,674.0,683.0
2023-06-08,543.25,548.25,549.5,516.25,1,8.25,372.5,376.75,369.0,364.25,1197.0,1199.25,1203.25,1159.25,670.75,679.75,685.0,694.75
2023-06-09,540.25,545.25,546.5,511.5,1,8.25,373.5,377.75,370.0,365.25,1211.75,1213.5,1217.5,1174.25,672.0,681.0,686.25,696.0
2023-06-12,558.75,563.0,563.0,522.5,3,8.25,382.75,387.0,379.25,374.5,1218.75,1221.25,1225.0,1182.25,676.5,685.0,690.0,699.0
2023-06-13,560.25,564.25,564.75,522.5,1,8.25,392.0,396.25,388.5,383.75,1245.75,1246.5,1250.0,1204.0,677.75,686.5,692.0,701.25
2023-06-14,558.25,562.75,563.5,524.0,1,8.25,406.25,410.5,402.75,398.0,1245.5,1246.0,1249.0,1204.0,671.0,679.25,684.25,693.75
2023-06-15,582.25,585.5,585.0,537.5,1,8.25,416.5,420.75,413.0,408.25,1287.5,1282.0,1282.75,1232.25,699.0,706.25,710.5,719.0
2023-06-16,604.0,605.75,603.5,551.0,1,8.25,413.5,417.75,410.0,405.25,1327.75,1318.75,1317.75,1255.0,727.25,734.0,736.0,743.75
2023-06-20,606.0,609.75,609.75,557.75,4,8.25,411.25,415.5,407.75,403.0,1333.5,1325.75,1325.0,1258.0,735.75,741.5,742.5,749.25
2023-06-21,635.75,637.0,634.5,577.75,1,8.25,417.5,421.75,414.0,409.25,1365.25,1354.5,1351.5,1277.5,774.25,776.75,774.5,778.25
2023-06-22,628.0,629.75,626.0,566.5,1,8.25,425.75,430.0,422.25,417.5,1338.0,1332.0,1329.25,1263.5,782.25,784.5,780.25,782.75
2023-06-23,596.25,599.25,596.5,542.0,1,8.25,421.0,425.25,417.5,412.75,1313.25,1310.5,1310.75,1254.75,773.5,776.0,770.5,772.25
2023-06-26,596.75,600.0,598.0,547.0,3,8.25,430.25,434.5,426.75,422.0,1325.75,1323.75,1324.5,1264.0,770.0,774.25,772.5,775.75
2023-06-27,570.25,574.0,573.0,530.0,1,8.25,421.25,425.5,417.75,413.0,1297.25,1295.0,1296.0,1244.0,731.0,736.75,736.75,741.0
2023-06-28,546.75,551.75,552.5,520.0,1,8.25,419.0,423.25,415.5,410.75,1270.5,1269.5,1271.5,1219.75,702.0,709.75,712.75,719.25
2023-06-29,538.75,543.75,544.5,512.25,1,8.25,415.5,419.75,412.0,407.25,1270.0,1268.75,1270.25,1217.75,699.0,706.25,708.5,714.25
2023-06-30,506.5,513.5,516.25,498.0,1,8.25,421.5,425.75,418.0,413.25,1326.0,1314.5,1307.75,1229.25,685.25,693.75,697.75,705.25
2023-07-03,504.5,511.0,514.0,498.75,3,8.25,420.25,424.5,416.75,412.0,1343.0,1335.0,1331.25,1257.0,677.0,685.75,691.0,699.25
2023-07-05,505.25,512.5,515.75,501.0,2,8.25,442.25,446.5,438.75,434.0,1349.25,1342.25,1338.5,1269.25,705.5,713.25,715.0,721.25
2023-07-06,518.25,525.25,528.0,508.75,1,8.25,452.0,456.25,448.5,443.75,1337.0,1331.0,1328.0,1260.75,693.0,701.5,704.75,711.75
2023-07-07,506.0,513.25,516.75,500.75,1,8.25,443.25,447.5,439.75,435.0,1317.0,1312.75,1310.0,1243.25,682.0,690.25,693.5,700.5
2023-07-10,511.0,518.0,521.25,506.25,3,8.25,452.5,456.75,449.0,444.25,1338.75,1331.5,1327.25,1259.75,678.75,687.25,690.5,697.75
2023-07-11,512.75,519.5,522.75,507.25,1,8.25,450.5,454.75,447.0,442.25,1350.5,1342.5,1337.75,1268.5,692.25,699.5,702.25,709.5
2023-07-12,495.25,502.5,506.25,494.75,1,8.25,431.0,433.5,425.75,421.0,1322.25,1315.25,1311.5,1244.5,668.25,677.25,681.75,690.25
2023-07-13,512.0,519.0,522.25,508.75,1,8.25,432.5,435.0,427.25,422.5,1360.5,1352.0,1346.25,1277.25,676.5,685.75,690.0,698.75
2023-07-14,525.5,532.25,535.5,518.0,1,8.25,430.75,435.0,427.25,422.5,1365.5,1357.75,1353.5,1286.75,696.75,704.5,707.75,715.25
2023-07-17,517.25,524.25,527.5,510.5,3,8.25,433.25,438.0,430.25,425.5,1371.75,1363.75,1359.25,1288.25,689.0,696.75,699.75,707.5
2023-07-18,544.5,550.25,552.25,532.5,1,8.25,458.0,462.75,455.0,450.25,1387.0,1378.5,1373.25,1299.5,706.25,713.75,717.25,725.25
2023-07-19,563.25,569.0,570.25,545.0,1,8.25,465.5,470.0,462.25,457.5,1399.75,1391.25,1386.0,1313.5,759.25,763.75,762.5,766.5
2023-07-20,557.5,563.75,565.5,540.0,1,8.25,469.75,473.75,466.0,461.25,1399.25,1392.75,1387.75,1316.25,760.5,764.5,760.75,763.25
2023-07-21,547.5,554.0,556.25,532.75,1,8.25,469.0,475.75,468.0,463.25,1397.75,1391.5,1386.25,1314.0,734.5,741.25,739.0,742.75
2023-07-24,578.25,583.25,583.5,552.25,3,8.25,481.25,485.5,477.75,473.0,1418.75,1411.75,1406.5,1333.0,792.0,794.75,786.75,786.5
2023-07-25,575.5,580.5,580.75,549.25,1,8.25,474.25,479.25,471.5,466.75,1414.0,1407.0,1402.0,1328.5,796.5,797.75,788.25,787.25
2023-07-26,559.0,565.25,567.0,538.75,1,8.25,462.25,466.25,458.5,453.75,1413.25,1405.5,1400.0,1326.5,759.5,764.0,760.75,763.0
2023-07-27,553.75,560.0,562.25,539.5,1,8.5,460.25,466.0,458.25,453.5,1396.25,1390.75,1386.5,1313.75,754.25,761.25,758.75,761.0
2023-07-28,541.75,548.25,550.5,530.5,1,8.5,459.75,466.0,458.25,453.5,1382.25,1377.5,1373.75,1304.75,747.75,755.75,754.5,758.25
2023-07-31,525.0,532.0,535.0,519.75,3,8.5,471.0,477.25,469.5,464.75,1336.25,1334.25,1331.25,1268.0,714.5,724.5,727.25,733.75
2023-08-01,519.75,527.25,530.75,517.25,1,8.5,468.25,474.5,466.75,462.0,1347.0,1345.75,1342.0,1276.25,701.0,713.25,718.5,726.75
2023-08-02,514.0,522.25,526.75,515.25,1,8.5,469.0,475.75,468.0,463.25,1329.25,1329.75,1327.75,1266.0,691.25,704.75,709.25,717.25
2023-08-03,507.25,515.5,520.25,511.25,1,8.5,460.5,465.5,457.75,453.0,1333.0,1334.0,1332.0,1271.5,681.75,697.25,704.5,713.5
2023-08-04,510.5,518.5,523.0,514.0,1,8.5,453.5,459.0,451.25,446.5,1341.75,1343.0,1341.5,1280.75,686.25,700.5,706.75,715.25
2023-08-07,509.25,517.5,522.0,514.5,3,8.5,439.75,445.75,438.0,433.25,1312.75,1316.0,1316.0,1265.25,704.75,717.25,721.25,728.25
2023-08-08,512.25,520.25,524.75,514.75,1,8.5,445.75,453.75,446.0,441.25,1317.75,1321.25,1321.5,1271.75,705.5,718.5,723.75,731.75
2023-08-09,508.25,516.5,521.0,512.75,1,8.5,448.75,454.75,447.0,442.25,1321.25,1325.0,1325.75,1273.5,687.75,703.0,709.5,718.5
2023-08-10,510.0,518.25,522.75,513.75,1,8.5,448.75,454.75,466.75,462.0,1331.5,1335.25,1336.0,1283.25,687.75,702.75,709.0,718.0
2023-08-11,501.25,510.0,514.75,507.75,1,8.5,452.0,461.75,473.75,469.0,1321.25,1325.0,1325.25,1270.75,680.0,696.25,703.0,712.5
2023-08-14,501.5,510.0,515.0,508.75,3,8.5,460.0,468.25,480.25,475.5,1336.75,1338.75,1337.25,1281.25,667.5,682.75,689.5,698.75
2023-08-15,489.25,498.0,503.25,499.25,1,8.5,461.75,469.75,478.0,473.25,1320.25,1324.0,1324.0,1270.75,649.25,664.5,671.75,681.5
2023-08-16,495.5,504.0,509.0,503.75,1,8.5,475.0,482.75,491.0,486.25,1338.0,1341.5,1341.25,1286.5,648.25,664.25,672.0,681.5
2023-08-17,499.75,508.0,512.75,506.0,1,8.5,475.0,480.0,488.25,483.5,1346.0,1350.75,1351.75,1299.75,640.75,656.5,664.25,674.25
2023-08-18,506.5,514.25,518.5,510.0,1,8.5,472.25,479.0,487.25,482.5,1366.75,1369.75,1369.75,1312.75,662.75,677.25,683.25,691.5
2023-08-21,496.75,504.5,508.5,503.5,3,8.5,477.0,481.25,489.5,484.75,1374.25,1376.25,1375.5,1315.0,651.0,666.75,673.0,681.25
2023-08-22,493.5,501.5,505.5,499.5,1,8.5,477.0,478.5,486.75,482.0,1360.0,1363.25,1363.5,1302.0,652.25,667.5,673.5,681.75
